time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-16T14:49:09.810Z,37.7798,141.9317,60.41,5.2,mb,,164,3.22,0.5,us,us6000h6h3,2022-05-27T14:55:41.040Z,"88 km ENE of Namie, Japan",earthquake,5.4,10.4,0.203,8,reviewed,us,us
2022-03-16T14:46:30.074Z,37.8641,141.7954,58.56,5.2,mb,,150,2.975,0.65,us,us6000h6gi,2022-08-06T06:18:42.430Z,"75 km SE of Ishinomaki, Japan",earthquake,4.9,11.5,0.148,15,reviewed,us,us
2022-03-16T14:45:57.757Z,37.8632,141.765,66.74,5,mb,,149,2.972,0.7,us,us6000h6h4,2022-05-27T14:55:41.040Z,"73 km SSE of Ishinomaki, Japan",earthquake,6.6,9.9,0.151,14,reviewed,us,us
2022-03-16T14:43:43.790Z,37.8532,142.1402,49.07,5.3,mb,,115,3.048,0.44,us,us6000h6h6,2022-08-06T06:19:13.662Z,"96 km SE of Ishinomaki, Japan",earthquake,7.6,8.8,0.194,10,reviewed,us,us
2022-03-16T14:36:30.997Z,37.7132,141.5793,41,7.3,mww,,29,2.936,0.88,us,us6000h519,2023-11-12T00:15:40.482Z,"57 km ENE of Namie, Japan",earthquake,6.9,1.9,0.054,33,reviewed,us,us
2022-03-16T14:34:27.453Z,37.6468,141.6735,57.18,6,mwb,,51,2.981,0.67,us,us6000h518,2022-05-27T14:55:29.040Z,"62 km ENE of Namie, Japan",earthquake,7.5,6.4,0.046,46,reviewed,us,us
2022-03-16T13:35:23.288Z,35.5965,74.9251,10,5.1,mww,,48,2.373,0.91,us,us6000h50x,2023-02-08T09:51:00.292Z,"65 km ESE of Gilgit, Pakistan",earthquake,7.2,1.8,0.11,8,reviewed,us,us
2022-03-16T06:06:36.198Z,-15.6703,-71.8843,12.32,5.5,mww,,93,2.992,1.01,us,us6000h4z7,2022-05-27T14:55:19.040Z,"10 km SW of Madrigal, Peru",earthquake,8,1.3,0.045,48,reviewed,us,us
2022-03-16T03:00:03.847Z,-7.6341,107.0324,50.19,5.3,mww,,51,0.635,0.91,us,us6000h4xf,2023-03-16T11:10:49.614Z,"65 km SW of Banjar, Indonesia",earthquake,7,5.3,0.078,16,reviewed,us,us
2022-03-16T00:39:06.213Z,-20.0087,-175.7836,188.07,5.4,mww,,30,6.093,1.11,us,us6000h4ww,2022-05-27T14:55:28.040Z,"139 km NNW of Nuku‘alofa, Tonga",earthquake,9,4.7,0.098,10,reviewed,us,us
2022-03-16T00:09:30.323Z,14.1384,119.2961,10,5.2,mww,,73,8.797,0.93,us,us6000h4wn,2022-05-27T14:55:28.040Z,"85 km WNW of Cabra, Philippines",earthquake,6.8,1.4,0.069,20,reviewed,us,us
2022-03-15T18:15:49.383Z,14.0082,119.4751,9.94,5,mb,,72,8.893,0.99,us,us6000h4ss,2022-05-27T14:55:27.040Z,"63 km WNW of Cabra, Philippines",earthquake,8,3.7,0.043,182,reviewed,us,us
2022-03-15T15:51:39.595Z,-58.5907,-24.9749,10,5.3,mww,,72,7.7,0.69,us,us6000h4r3,2022-05-27T14:55:26.040Z,South Sandwich Islands region,earthquake,9.8,1.8,0.078,16,reviewed,us,us
2022-03-15T14:18:02.145Z,0.4166,125.8515,34.02,5,mb,,52,1.555,0.61,us,us6000h4qh,2022-05-27T14:55:26.040Z,"143 km SE of Tondano, Indonesia",earthquake,6.6,5.1,0.06,92,reviewed,us,us
2022-03-15T12:12:32.092Z,-0.5284,98.5948,43.75,5.2,mww,,47,2.086,0.54,us,us6000h4p4,2022-05-27T14:55:26.040Z,"170 km W of Pariaman, Indonesia",earthquake,4.7,6.3,0.075,17,reviewed,us,us
2022-03-15T09:05:23.881Z,-26.8669,-176.0883,10,5.2,mww,,70,2.883,1.07,us,us6000h4nb,2022-05-27T14:55:26.040Z,south of the Fiji Islands,earthquake,10.9,1.9,0.078,16,reviewed,us,us
2022-03-15T08:05:20.632Z,14.128,119.3606,10,5,mww,,69,8.795,0.88,us,us6000h4n2,2022-05-27T14:55:25.040Z,"78 km WNW of Cabra, Philippines",earthquake,7.7,1.8,0.06,27,reviewed,us,us
2022-03-14T15:22:53.896Z,14.1312,119.5165,10,5,mb,,102,8.766,0.41,us,us6000h4g3,2022-05-27T14:55:24.040Z,"Luzon, Philippines",earthquake,9.8,1.9,0.052,124,reviewed,us,us
2022-03-14T14:40:47.749Z,14.1448,119.334,10,5.2,mww,,76,8.783,0.68,us,us6000h4fu,2022-05-27T14:55:24.040Z,"82 km WNW of Cabra, Philippines",earthquake,8.1,1.8,0.047,44,reviewed,us,us
2022-03-14T14:12:10.077Z,-0.5434,98.5566,25.09,5.3,mww,,46,2.08,0.64,us,us6000h4ff,2022-05-27T14:55:24.040Z,"174 km W of Pariaman, Indonesia",earthquake,5.6,2.9,0.069,20,reviewed,us,us
2022-03-14T01:07:20.859Z,-5.4604,151.3229,70.41,5.1,mb,,19,1.342,0.97,us,us6000h4c0,2022-05-27T14:55:22.040Z,"131 km E of Kimbe, Papua New Guinea",earthquake,6.9,4.3,0.048,142,reviewed,us,us
2022-03-13T21:38:43.829Z,-0.6087,98.5291,29.19,5.6,mww,,35,2.125,0.64,us,us6000h49u,2022-05-27T14:55:22.040Z,"177 km W of Pariaman, Indonesia",earthquake,4,3,0.093,11,reviewed,us,us
2022-03-13T21:27:18.243Z,14.0971,119.3799,10,5,mb,,126,20.088,0.38,us,us6000h5h0,2022-05-27T14:55:33.040Z,"75 km WNW of Cabra, Philippines",earthquake,13.8,1.9,0.107,28,reviewed,us,us
2022-03-13T21:25:22.404Z,14.0839,119.4375,10,5.1,mb,,124,20.145,0.43,us,us6000h5gz,2022-05-27T14:55:33.040Z,"69 km WNW of Cabra, Philippines",earthquake,14.1,1.9,0.124,21,reviewed,us,us
2022-03-13T21:09:22.258Z,-0.6294,98.6259,28,6.7,mww,,43,2.188,0.92,us,us6000h48e,2022-05-27T14:55:19.040Z,"166 km W of Pariaman, Indonesia",earthquake,5.2,1.8,0.062,25,reviewed,us,us
2022-03-13T21:05:49.469Z,14.096,119.3811,11,6.4,mww,,28,8.823,0.88,us,us6000h48d,2022-05-27T14:55:19.040Z,"75 km WNW of Cabra, Philippines",earthquake,6.7,1.7,0.033,87,reviewed,us,us
2022-03-13T20:30:11.876Z,-29.9761,-13.9333,10,5.2,mb,,49,15.848,1.04,us,us6000h489,2022-05-27T14:55:22.040Z,southern Mid-Atlantic Ridge,earthquake,11.4,1.8,0.062,86,reviewed,us,us
2022-03-13T00:01:41.744Z,15.1816,-93.8586,49.81,5.3,mww,,63,1.986,0.72,us,us6000h43k,2022-05-27T14:55:20.040Z,"75 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,6.3,4,0.06,27,reviewed,us,us
2022-03-12T20:22:52.767Z,-57.7109,-23.9529,10,5.2,mb,,41,7.82,0.69,us,us6000h42h,2022-05-27T14:55:20.040Z,South Sandwich Islands region,earthquake,9.3,1.7,0.055,110,reviewed,us,us
2022-03-12T18:19:50.038Z,-27.0762,-175.9686,10,5.3,mb,,55,2.776,0.75,us,us6000h41l,2022-05-27T14:55:20.040Z,Kermadec Islands region,earthquake,9.3,1.8,0.042,195,reviewed,us,us
2022-03-12T11:52:34.495Z,55.8895,163.0294,35,5,mww,,69,3.844,0.55,us,us6000h407,2022-05-27T14:55:19.040Z,"50 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.5,1.9,0.059,28,reviewed,us,us
2022-03-12T05:31:11.226Z,-7.3172,106.0704,42.31,5.3,mww,,54,1.573,1.02,us,us6000h3ys,2022-05-27T14:55:19.040Z,"64 km SW of Pelabuhanratu, Indonesia",earthquake,6.6,6.6,0.075,17,reviewed,us,us
2022-03-11T17:00:37.932Z,0.5475,126.2999,8.11,5.1,mb,,44,1.089,0.79,us,us6000h3ux,2022-05-14T21:52:34.040Z,"123 km WSW of Ternate, Indonesia",earthquake,5.7,4.2,0.045,176,reviewed,us,us
2022-03-11T07:07:24.515Z,45.1543,153.4905,10,5.1,mww,,176,7.68,0.46,us,us6000h3qp,2022-05-14T21:52:31.040Z,east of the Kuril Islands,earthquake,7.6,1.8,0.098,10,reviewed,us,us
2022-03-10T19:34:20.390Z,14.4225,-93.0114,22.82,5.1,mww,,81,2.032,1.01,us,us6000h3ms,2022-05-14T21:52:30.040Z,"71 km WSW of Puerto Madero, Mexico",earthquake,5.8,3.7,0.047,43,reviewed,us,us
2022-03-10T04:26:53.730Z,3.9185,95.9105,48.02,5.1,mb,,27,3.084,0.86,us,us6000h3h3,2022-05-14T21:52:27.040Z,"34 km SW of Meulaboh, Indonesia",earthquake,6.9,4.3,0.05,132,reviewed,us,us
2022-03-09T16:30:15.327Z,-60.6099,-25.9874,10,5.4,mww,,48,8.493,0.87,us,us6000h3b9,2022-05-14T21:52:26.040Z,South Sandwich Islands region,earthquake,9.3,1.7,0.093,11,reviewed,us,us
2022-03-09T16:18:01.532Z,6.0616,-100.6845,10,5.1,mb,,65,11.617,0.76,us,us6000h3b7,2022-05-14T21:52:25.040Z,Galapagos Triple Junction region,earthquake,10.4,1.8,0.031,341,reviewed,us,us
2022-03-09T12:22:14.484Z,23.2665,121.4329,32.63,5.2,mww,,51,0.177,0.74,us,us6000h39z,2022-05-14T21:52:25.040Z,"80 km SSW of Hualien City, Taiwan",earthquake,7.1,4.8,0.056,31,reviewed,us,us
2022-03-09T02:44:44.555Z,-37.7499,177.3329,81.93,5.1,mb,,52,0.537,0.77,us,us6000h37j,2022-05-14T21:52:24.040Z,"29 km N of Opotiki, New Zealand",earthquake,5.7,1.2,0.066,74,reviewed,us,us
2022-03-09T02:07:05.525Z,-38.4073,-93.0037,10,5.1,mww,,52,15.265,0.51,us,us6000h37h,2022-05-14T21:52:24.040Z,West Chile Rise,earthquake,11.5,1.8,0.052,35,reviewed,us,us
2022-03-09T01:49:18.677Z,2.585,128.4029,40.47,5.1,mb,,46,2.077,0.82,us,us6000h37b,2022-05-14T21:52:24.040Z,"104 km NNE of Tobelo, Indonesia",earthquake,7.3,4.7,0.052,120,reviewed,us,us
2022-03-08T19:08:05.597Z,-30.4845,-177.2167,10,5,mb,,69,1.363,0.68,us,us6000h34m,2022-05-14T21:52:24.040Z,"Kermadec Islands, New Zealand",earthquake,4.7,1.8,0.068,73,reviewed,us,us
2022-03-08T17:14:36.417Z,-54.139,145.7713,10,5.5,mww,,51,7.721,0.75,us,us6000h33h,2022-05-14T21:52:24.040Z,west of Macquarie Island,earthquake,6.2,1.6,0.059,28,reviewed,us,us
2022-03-08T04:10:10.760Z,-58.9875,-25.7219,61.25,5.1,mb,,30,7.576,0.7,us,us6000h2yd,2024-01-17T22:28:21.520Z,South Sandwich Islands region,earthquake,11.1,4.6,0.07,67,reviewed,us,us
2022-03-07T23:25:40.208Z,-59.0811,-25.7858,35,5.1,mb,,42,7.601,0.74,us,us6000h2wz,2022-05-14T21:52:22.040Z,South Sandwich Islands region,earthquake,4.9,1.9,0.058,95,reviewed,us,us
2022-03-07T22:13:29.671Z,-30.1619,-177.9178,35,5.2,mb,,122,0.896,0.95,us,us6000h2wp,2022-05-14T21:52:22.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,1.9,0.092,39,reviewed,us,us
2022-03-07T18:13:14.982Z,2.7042,125.7943,96.11,5.3,mww,,32,2.48,1.2,us,us6000h2u5,2022-05-14T21:52:21.040Z,"162 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,6.6,2.7,0.071,19,reviewed,us,us
2022-03-07T17:55:11.968Z,-35.8655,-102.8485,10,5.4,mww,,48,10.318,1,us,us6000h2sn,2022-05-14T21:52:21.040Z,southeast of Easter Island,earthquake,8.7,1.8,0.071,19,reviewed,us,us
2022-03-07T05:34:18.525Z,-20.3752,-178.4045,581.83,6.1,mww,,19,4.251,0.98,us,us6000h2nu,2022-05-16T11:32:13.723Z,Fiji region,earthquake,9.8,3.3,0.052,35,reviewed,us,us
2022-03-07T01:57:39.856Z,-13.891,66.1701,10,5.2,mww,,61,6.418,1.34,us,us6000h2n0,2022-05-14T21:52:20.040Z,Mid-Indian Ridge,earthquake,9.1,1.7,0.083,14,reviewed,us,us
2022-03-06T20:14:31.244Z,-58.7315,-24.9167,20,6,mww,,31,7.796,1.15,us,us6000h2l5,2024-01-17T22:28:18.870Z,South Sandwich Islands region,earthquake,9.7,1.8,0.048,42,reviewed,us,us
2022-03-06T09:35:07.133Z,-28.5436,-68.7112,105.17,5.5,mww,,41,1.645,0.79,us,us6000h2il,2022-08-06T09:12:35.292Z,"54 km WNW of Vinchina, Argentina",earthquake,6.4,3.5,0.039,63,reviewed,us,us
2022-03-06T06:57:05.906Z,-30.9317,-179.4902,282.63,5.1,mww,,72,2.149,0.82,us,us6000h2hv,2022-05-14T21:52:18.040Z,Kermadec Islands region,earthquake,8.4,6.6,0.098,10,reviewed,us,us
2022-03-06T03:29:20.344Z,16.9112,-95.2004,94.63,5.5,mww,,72,0.351,0.94,us,us6000h2h0,2022-05-14T21:52:18.040Z,"3 km S of Zacatal, Mexico",earthquake,4.9,3.5,0.033,86,reviewed,us,us
2022-03-06T02:33:25.387Z,-22.5541,-176.2459,74.92,5,mb,,47,6.847,0.98,us,us6000h2gu,2022-05-14T21:52:18.040Z,"186 km SW of Vaini, Tonga",earthquake,12.6,5.6,0.039,209,reviewed,us,us
2022-03-06T01:13:33.571Z,28.0941,130.0114,10,5,mww,,89,1.989,1.02,us,us6000h2gp,2022-05-14T21:52:17.040Z,"59 km ESE of Naze, Japan",earthquake,4.1,1.7,0.075,17,reviewed,us,us
2022-03-05T22:09:07.270Z,-21.6359,-174.0706,10,5,mb,,124,7.988,1.11,us,us6000h2fw,2022-05-14T21:52:17.040Z,"97 km ESE of ‘Ohonua, Tonga",earthquake,5.4,1.8,0.083,46,reviewed,us,us
2022-03-05T13:33:23.386Z,2.6827,99.0301,148.95,5,mb,,35,1.997,0.79,us,us6000h2cv,2022-05-14T21:52:17.040Z,"10 km ENE of Parapat, Indonesia",earthquake,6.8,5,0.044,163,reviewed,us,us
2022-03-05T12:02:41.150Z,4.6517,95.0249,42,5.5,mww,,56,4.188,0.61,us,us6000h2an,2022-05-14T21:52:17.040Z,"northern Sumatra, Indonesia",earthquake,7.1,1.9,0.056,31,reviewed,us,us
2022-03-05T07:45:28.754Z,-10.5746,-74.1367,136.33,5.1,mww,,79,3.002,0.6,us,us6000h29g,2022-05-14T21:52:16.040Z,"66 km NNE of Puerto Ocopa, Peru",earthquake,8.2,5.3,0.048,42,reviewed,us,us
2022-03-05T05:03:02.424Z,-58.4263,-23.3404,10,5,mb,,86,15.714,0.6,us,us6000h28x,2022-05-14T21:52:16.040Z,South Sandwich Islands region,earthquake,8,1.7,0.074,60,reviewed,us,us
2022-03-05T01:10:08.274Z,-22.4383,-66.0638,266,5.7,mww,,30,2.018,1.18,us,us6000h27y,2022-05-14T21:52:16.040Z,"48 km NW of Abra Pampa, Argentina",earthquake,6.9,1.9,0.053,34,reviewed,us,us
2022-03-04T22:37:03.592Z,-64.6439,175.7806,10,5.1,mb,,88,13.217,0.83,us,us6000h3cr,2022-05-07T21:32:57.040Z,Balleny Islands region,earthquake,11.4,1.8,0.102,31,reviewed,us,us
2022-03-04T22:29:45.422Z,39.606,143.6959,10,5.1,mww,,66,2.336,0.74,us,us6000h278,2022-05-07T21:32:54.040Z,"150 km E of Miyako, Japan",earthquake,4.3,1.8,0.069,20,reviewed,us,us
2022-03-04T16:59:43.438Z,-57.4565,-25.7965,72.49,5,mb,,82,6.803,0.52,us,us6000h22d,2022-05-07T21:32:51.040Z,South Sandwich Islands region,earthquake,11.7,6.4,0.109,29,reviewed,us,us
2022-03-04T07:47:59.452Z,-5.2864,150.7853,155.81,5.4,mww,,45,1.752,0.77,us,us6000h1zu,2022-05-07T21:32:50.040Z,"77 km ENE of Kimbe, Papua New Guinea",earthquake,8,5.5,0.063,24,reviewed,us,us
2022-03-04T04:53:16.532Z,-27.024,-176.0441,10,5,mb,,70,2.777,1.19,us,us6000h1z7,2022-05-07T21:32:50.040Z,Kermadec Islands region,earthquake,4.9,1.8,0.059,96,reviewed,us,us
2022-03-04T02:58:37.551Z,-27.2597,-176.0063,10,5.1,mb,,115,2.613,1.27,us,us6000h1yl,2022-05-07T21:32:49.040Z,Kermadec Islands region,earthquake,8.2,1.8,0.091,43,reviewed,us,us
2022-03-03T19:17:47.907Z,-16.98,-70.1608,162.39,5.1,mww,,96,0.889,1.35,us,us6000h1v2,2022-05-07T21:32:49.040Z,"28 km NE of Pujocucho, Peru",earthquake,8,4.3,0.062,25,reviewed,us,us
2022-03-03T16:34:53.803Z,-5.2808,68.6677,10,5.1,mww,,52,7.18,0.81,us,us6000h1si,2022-05-07T21:32:47.040Z,Chagos Archipelago region,earthquake,9.1,1.7,0.089,12,reviewed,us,us
2022-03-03T14:40:33.040Z,18.2008,-95.4044,109.88,5.7,mww,,67,3.077,1.04,us,us6000h1qa,2022-05-07T21:32:46.040Z,"Veracruz, Mexico",earthquake,7.5,3,0.032,96,reviewed,us,us
2022-03-03T13:29:55.648Z,-30.0828,-177.7964,37.49,5.1,mww,,65,0.825,1.13,us,us6000h1q0,2022-05-07T21:32:45.040Z,"Kermadec Islands, New Zealand",earthquake,5.7,4.6,0.089,12,reviewed,us,us
2022-03-03T07:37:00.697Z,10.0015,-78.5589,35.03,5,mww,,42,2.442,0.64,us,us6000h1nm,2022-05-07T21:32:45.040Z,"61 km N of Narganá, Panama",earthquake,5,4.6,0.065,23,reviewed,us,us
2022-03-03T01:31:00.498Z,-42.5893,-83.2103,10,5,mww,,87,8.548,0.69,us,us6000h1lf,2022-05-07T21:32:44.040Z,West Chile Rise,earthquake,9.8,1.9,0.059,28,reviewed,us,us
2022-03-02T23:25:19.969Z,-0.6131,131.3754,10,5,mb,,88,2.451,0.63,us,us6000h1k6,2022-05-07T21:32:44.040Z,"32 km NNE of Sorong, Indonesia",earthquake,8.7,1.9,0.07,66,reviewed,us,us
2022-03-02T22:53:58.871Z,-4.9697,152.2405,38.12,5.5,mww,,13,0.704,0.79,us,us6000h1jt,2022-08-06T09:25:37.026Z,"69 km S of Kokopo, Papua New Guinea",earthquake,6.1,3,0.075,17,reviewed,us,us
2022-03-02T20:07:40.726Z,0.1599,-16.9871,10,5.4,mww,,43,8.317,0.69,us,us6000h1ia,2022-05-07T21:32:44.040Z,north of Ascension Island,earthquake,9.9,1.8,0.093,11,reviewed,us,us
2022-03-02T18:05:17.260Z,-29.9863,-177.9131,47.32,5.1,mb,,72,0.721,1,us,us6000h1gl,2022-05-07T21:32:43.040Z,"Kermadec Islands, New Zealand",earthquake,10,4.4,0.072,62,reviewed,us,us
2022-03-02T15:03:00.154Z,-30.1272,-177.8194,34.59,5.2,mww,,62,0.866,0.93,us,us6000h1e8,2022-05-07T21:32:43.040Z,"Kermadec Islands, New Zealand",earthquake,9.3,3.3,0.098,10,reviewed,us,us
2022-03-02T12:52:07.344Z,-30.0751,-177.7264,24,6.6,mww,,46,0.827,0.68,us,us6000h1d2,2022-08-06T09:27:47.178Z,"Kermadec Islands, New Zealand",earthquake,7.2,1.8,0.058,29,reviewed,us,us
2022-03-02T11:10:02.914Z,-58.4565,-24.9676,35,5,mb,,83,7.639,0.8,us,us6000h1cl,2022-05-07T21:32:43.040Z,South Sandwich Islands region,earthquake,9.1,1.9,0.103,30,reviewed,us,us
2022-03-02T10:14:20.261Z,-18.4009,-173.557,35,5,mb,,124,4.781,0.94,us,us6000h1ce,2022-05-07T21:32:43.040Z,"52 km ENE of Neiafu, Tonga",earthquake,8.1,1.9,0.1,32,reviewed,us,us
2022-03-02T09:58:27.468Z,35.5378,69.7845,91.19,5.2,mww,,38,1.165,0.78,us,us6000h1c9,2022-05-07T21:32:42.040Z,"34 km NE of B?z?rak, Afghanistan",earthquake,5.8,5.9,0.098,10,reviewed,us,us
2022-03-02T07:24:15.341Z,-23.3739,171.9019,10,5,mb,,103,4.174,0.7,us,us6000h1bx,2022-05-07T21:32:42.040Z,southeast of the Loyalty Islands,earthquake,11,1.9,0.059,92,reviewed,us,us
2022-03-02T04:41:08.268Z,-0.4706,-19.7894,10,5.4,mww,,55,9.177,0.31,us,us6000h1an,2022-05-07T21:32:42.040Z,central Mid-Atlantic Ridge,earthquake,8.1,1.4,0.098,10,reviewed,us,us
2022-03-01T22:31:17.846Z,52.346,174.0425,38.14,5.2,mww,,82,0.385,0.62,us,us6000h18d,2024-02-16T00:00:04.004Z,"80 km SE of Attu Station, Alaska",earthquake,8.5,4.7,0.057,30,reviewed,us,us
2022-03-01T19:35:46.624Z,16.2753,-96.3774,40.18,5.3,mww,,75,1.645,0.91,us,us6000h179,2022-05-07T21:32:41.040Z,"5 km SE of San Cristóbal Amatlán, Mexico",earthquake,7.1,4.9,0.098,10,reviewed,us,us
2022-03-01T18:03:12.830Z,-29.5675,-176.9925,10,5.1,mb,,74,0.864,1.14,us,us6000h248,2022-05-07T21:32:53.040Z,Kermadec Islands region,earthquake,7,1.7,0.088,46,reviewed,us,us
2022-03-01T11:10:55.270Z,-29.4776,-176.8609,10,5.3,mww,,59,0.949,0.48,us,us6000h11w,2022-05-07T21:32:40.040Z,Kermadec Islands region,earthquake,8.7,1.8,0.068,21,reviewed,us,us
2022-03-01T11:04:09.575Z,4.0892,95.9931,41.55,5.2,mww,,59,3.186,0.58,us,us6000h11t,2022-05-07T21:32:40.040Z,"16 km WSW of Meulaboh, Indonesia",earthquake,7.2,2.8,0.083,14,reviewed,us,us
2022-03-01T06:22:54.611Z,-27.1718,-175.8414,10,5.8,mww,,61,2.775,0.57,us,us6000h10h,2022-05-07T21:32:39.040Z,Kermadec Islands region,earthquake,4.2,1.9,0.056,31,reviewed,us,us
2022-03-01T06:12:13.548Z,-29.5685,-176.7815,10,5.3,mww,,62,1.039,0.66,us,us6000h10g,2022-08-06T09:34:08.210Z,Kermadec Islands region,earthquake,7,1.9,0.083,14,reviewed,us,us
2022-03-01T04:38:56.516Z,-21.3177,-174.1576,10,5.3,mww,,114,8.61,0.72,us,us6000h0zw,2022-05-07T21:32:39.040Z,"82 km E of ‘Ohonua, Tonga",earthquake,11.1,1.8,0.089,12,reviewed,us,us
2022-03-01T02:12:52.466Z,-3.7491,142.7969,27.4,5,mb,,64,2.422,0.74,us,us6000h0z8,2022-05-07T21:32:38.040Z,"51 km N of Ambunti, Papua New Guinea",earthquake,7.2,3,0.058,94,reviewed,us,us
2022-02-28T22:04:30.853Z,43.9146,148.6452,10,5.1,mww,,97,4.37,0.82,us,us6000h0vy,2022-05-07T21:32:38.040Z,"155 km E of Shikotan, Russia",earthquake,6.9,1.8,0.093,11,reviewed,us,us
2022-02-28T11:35:11.064Z,44.0361,148.4635,39.62,5.1,mww,,136,4.231,0.59,us,us6000h0rb,2022-05-07T21:32:37.040Z,"140 km SSE of Kuril’sk, Russia",earthquake,8.5,4.5,0.098,10,reviewed,us,us
2022-02-28T09:52:54.179Z,22.4712,-45.0312,10,5.6,mww,,58,16.315,0.43,us,us6000h0qe,2022-05-07T21:32:37.040Z,northern Mid-Atlantic Ridge,earthquake,10.2,1.8,0.046,46,reviewed,us,us
2022-02-28T05:57:53.860Z,-59.7471,-26.2045,37.67,5,mww,,80,7.835,1,us,us6000h0p1,2022-05-07T21:32:36.040Z,South Sandwich Islands region,earthquake,9.1,7.1,0.098,10,reviewed,us,us
2022-02-28T01:15:16.651Z,-36.9801,-73.993,9.93,5.7,mww,,98,0.684,0.92,us,us6000h0lw,2022-05-07T21:32:36.040Z,"66 km WNW of Arauco, Chile",earthquake,4.6,2.6,0.042,55,reviewed,us,us
2022-02-27T20:49:47.560Z,-29.8884,-71.7733,27.21,5.1,mb,,150,0.465,0.65,us,us6000h0kg,2022-05-07T21:32:35.040Z,"42 km W of Coquimbo, Chile",earthquake,2.9,5,0.202,9,reviewed,us,us
2022-02-27T16:33:35.973Z,43.8999,148.5834,10,5.1,mb,,90,4.327,0.49,us,us6000h0jb,2022-05-07T21:32:35.040Z,"150 km E of Shikotan, Russia",earthquake,9.3,1.8,0.04,202,reviewed,us,us
2022-02-26T06:15:53.561Z,5.7048,126.2848,119.18,5.2,mww,,48,1.526,1.09,us,us6000h0au,2022-05-07T21:32:33.040Z,"73 km S of Pondaguitan, Philippines",earthquake,5.8,5.1,0.063,24,reviewed,us,us
2022-02-26T04:22:11.922Z,-20.5514,169.4199,65.22,5,mb,,44,4.81,0.89,us,us6000h0a8,2022-05-07T21:32:33.040Z,"112 km S of Isangel, Vanuatu",earthquake,9.8,3.7,0.055,111,reviewed,us,us
2022-02-26T01:23:52.579Z,30.0963,-42.4488,10,5.2,mww,,61,22.294,1,us,us6000h09c,2022-05-07T21:32:32.040Z,northern Mid-Atlantic Ridge,earthquake,11.1,1.9,0.078,16,reviewed,us,us
2022-02-25T23:53:24.752Z,11.7319,144.4918,10,5,mb,,45,1.882,1.01,us,us6000h08w,2022-05-04T13:40:50.040Z,"170 km S of Merizo Village, Guam",earthquake,9.2,1.8,0.046,150,reviewed,us,us
2022-02-25T23:45:43.234Z,11.8645,144.3431,10,5,mb,,34,1.789,0.6,us,us6000h1fu,2022-05-04T13:40:50.040Z,"159 km SSW of Merizo Village, Guam",earthquake,4.8,1.9,0.063,80,reviewed,us,us
2022-02-25T23:41:40.231Z,-3.5433,143.8151,10,5.4,mww,,20,3.847,0.79,us,us6000h08r,2022-05-04T13:40:49.040Z,"20 km E of Wewak, Papua New Guinea",earthquake,7.6,1.7,0.078,16,reviewed,us,us
2022-02-25T21:52:06.677Z,-59.6178,-26.343,40,5.8,mww,,36,7.698,0.82,us,us6000h06r,2022-05-04T13:40:47.040Z,South Sandwich Islands region,earthquake,8.2,1.8,0.066,22,reviewed,us,us
2022-02-25T13:48:42.963Z,55.0024,165.8986,27.77,5.3,mww,,44,4.712,0.5,us,us6000h03l,2022-05-04T13:40:42.040Z,"255 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.3,4.1,0.057,30,reviewed,us,us
2022-02-25T13:41:50.167Z,-20.8913,-175.3593,10,5,mb,,116,6.963,0.41,us,us6000h03k,2022-05-04T13:40:41.040Z,"31 km NNW of Nuku‘alofa, Tonga",earthquake,13.6,1.9,0.057,99,reviewed,us,us
2022-02-25T08:50:53.851Z,26.7309,126.4724,10,5.3,mww,,38,1.612,0.55,us,us6000h014,2022-05-04T13:40:37.040Z,"133 km WNW of Naha, Japan",earthquake,6.1,1.7,0.058,29,reviewed,us,us
2022-02-25T06:28:23.549Z,-56.3364,-27.1155,91.75,5,mb,,80,5.734,0.74,us,us6000h00k,2022-05-04T13:40:35.040Z,South Sandwich Islands region,earthquake,10.9,7.8,0.087,42,reviewed,us,us
2022-02-25T01:39:26.554Z,0.219,100.1006,4,6.1,mww,,25,0.945,1.37,us,us6000gzyg,2023-06-27T07:50:39.859Z,"65 km NNW of Bukittinggi, Indonesia",earthquake,5.9,1.7,0.052,35,reviewed,us,us
2022-02-25T01:35:50.827Z,0.2493,100.0017,10,5,mb,,36,1.04,1.14,us,us6000gzye,2022-05-04T13:40:29.040Z,"74 km NNW of Bukittinggi, Indonesia",earthquake,4.2,1.8,0.072,63,reviewed,us,us
2022-02-24T16:18:57.721Z,-30.7078,-177.4512,10,5,mb,,75,7.687,0.67,us,us6000gzu3,2022-05-04T13:40:22.040Z,"Kermadec Islands, New Zealand",earthquake,10.6,1.7,0.055,117,reviewed,us,us
2022-02-24T06:28:39.692Z,-5.5895,151.9257,25.05,5.3,mww,,62,1.409,0.47,us,us6000gzqa,2022-05-04T13:40:15.040Z,"142 km SSW of Kokopo, Papua New Guinea",earthquake,8.6,5,0.075,17,reviewed,us,us
